contract_version,repository_code_commit,repository_worktree_dirty,temporal_master_sha256,preperformance_manifest_payload_sha256,timesat_core_version,timesat_core_source_git_commit,timesat_cli_version,timesat_cli_source_git_commit,timesat_defaults_snapshot_payload_sha256,outer_test_year,smoothing,inner_training_year,nrmse,candidate_year_status,candidate_year_failure_reason,reconstruction_status,reconstruction_failure_reason,outer_test_reference_used,tuning_metric,seasonal_metric_used_for_tuning,spline_candidate_grid
Reconstruction_Analysis_Contract_v1.0.1,a168e38c80ef247ff1ff033c80833403cc13a2da,False,93aec2a9dc2bfc56b439787498d21fa22a3d3aeb2b68784c15f317677644e0b8,170097cb3f6aa6e06129cc78e88b20883f682b0cc092a2a614a8055f29fdf2e3,4.4.1,b20844140bf38543349552341212609fa18b24b1,1.9.2,258b50565b322d9f5bafd9df9b822c80ca09a847,175a8fec6ae4a05495f342d4f78b54f7d44561b9a3f7c47a379eef2dbfef447b,2023,100,2022,0.27982212256868222,ok,,ok,,False,withheld_day_nrmse,False,0;1;3;10;30;100;300;1000
Reconstruction_Analysis_Contract_v1.0.1,a168e38c80ef247ff1ff033c80833403cc13a2da,False,93aec2a9dc2bfc56b439787498d21fa22a3d3aeb2b68784c15f317677644e0b8,170097cb3f6aa6e06129cc78e88b20883f682b0cc092a2a614a8055f29fdf2e3,4.4.1,b20844140bf38543349552341212609fa18b24b1,1.9.2,258b50565b322d9f5bafd9df9b822c80ca09a847,175a8fec6ae4a05495f342d4f78b54f7d44561b9a3f7c47a379eef2dbfef447b,2023,100,2024,0.20026084218991072,ok,,ok,,False,withheld_day_nrmse,False,0;1;3;10;30;100;300;1000
Reconstruction_Analysis_Contract_v1.0.1,a168e38c80ef247ff1ff033c80833403cc13a2da,False,93aec2a9dc2bfc56b439787498d21fa22a3d3aeb2b68784c15f317677644e0b8,170097cb3f6aa6e06129cc78e88b20883f682b0cc092a2a614a8055f29fdf2e3,4.4.1,b20844140bf38543349552341212609fa18b24b1,1.9.2,258b50565b322d9f5bafd9df9b822c80ca09a847,175a8fec6ae4a05495f342d4f78b54f7d44561b9a3f7c47a379eef2dbfef447b,2023,100,2025,0.25468180950747593,ok,,ok,,False,withheld_day_nrmse,False,0;1;3;10;30;100;300;1000
Reconstruction_Analysis_Contract_v1.0.1,a168e38c80ef247ff1ff033c80833403cc13a2da,False,93aec2a9dc2bfc56b439787498d21fa22a3d3aeb2b68784c15f317677644e0b8,170097cb3f6aa6e06129cc78e88b20883f682b0cc092a2a614a8055f29fdf2e3,4.4.1,b20844140bf38543349552341212609fa18b24b1,1.9.2,258b50565b322d9f5bafd9df9b822c80ca09a847,175a8fec6ae4a05495f342d4f78b54f7d44561b9a3f7c47a379eef2dbfef447b,2023,300,2019,0.2613489031582234,ok,,ok,,False,withheld_day_nrmse,False,0;1;3;10;30;100;300;1000
Reconstruction_Analysis_Contract_v1.0.1,a168e38c80ef247ff1ff033c80833403cc13a2da,False,93aec2a9dc2bfc56b439787498d21fa22a3d3aeb2b68784c15f317677644e0b8,170097cb3f6aa6e06129cc78e88b20883f682b0cc092a2a614a8055f29fdf2e3,4.4.1,b20844140bf38543349552341212609fa18b24b1,1.9.2,258b50565b322d9f5bafd9df9b822c80ca09a847,175a8fec6ae4a05495f342d4f78b54f7d44561b9a3f7c47a379eef2dbfef447b,2023,300,2020,0.21256362854227187,ok,,ok,,False,withheld_day_nrmse,False,0;1;3;10;30;100;300;1000
Reconstruction_Analysis_Contract_v1.0.1,a168e38c80ef247ff1ff033c80833403cc13a2da,False,93aec2a9dc2bfc56b439787498d21fa22a3d3aeb2b68784c15f317677644e0b8,170097cb3f6aa6e06129cc78e88b20883f682b0cc092a2a614a8055f29fdf2e3,4.4.1,b20844140bf38543349552341212609fa18b24b1,1.9.2,258b50565b322d9f5bafd9df9b822c80ca09a847,175a8fec6ae4a05495f342d4f78b54f7d44561b9a3f7c47a379eef2dbfef447b,2023,300,2021,0.14763424422064447,ok,,ok,,False,withheld_day_nrmse,False,0;1;3;10;30;100;300;1000
Reconstruction_Analysis_Contract_v1.0.1,a168e38c80ef247ff1ff033c80833403cc13a2da,False,93aec2a9dc2bfc56b439787498d21fa22a3d3aeb2b68784c15f317677644e0b8,170097cb3f6aa6e06129cc78e88b20883f682b0cc092a2a614a8055f29fdf2e3,4.4.1,b20844140bf38543349552341212609fa18b24b1,1.9.2,258b50565b322d9f5bafd9df9b822c80ca09a847,175a8fec6ae4a05495f342d4f78b54f7d44561b9a3f7c47a379eef2dbfef447b,2023,300,2022,0.28478259469961659,ok,,ok,,False,withheld_day_nrmse,False,0;1;3;10;30;100;300;1000
Reconstruction_Analysis_Contract_v1.0.1,a168e38c80ef247ff1ff033c80833403cc13a2da,False,93aec2a9dc2bfc56b439787498d21fa22a3d3aeb2b68784c15f317677644e0b8,170097cb3f6aa6e06129cc78e88b20883f682b0cc092a2a614a8055f29fdf2e3,4.4.1,b20844140bf38543349552341212609fa18b24b1,1.9.2,258b50565b322d9f5bafd9df9b822c80ca09a847,175a8fec6ae4a05495f342d4f78b54f7d44561b9a3f7c47a379eef2dbfef447b,2023,300,2024,0.20322196272461143,ok,,ok,,False,withheld_day_nrmse,False,0;1;3;10;30;100;300;1000
Reconstruction_Analysis_Contract_v1.0.1,a168e38c80ef247ff1ff033c80833403cc13a2da,False,93aec2a9dc2bfc56b439787498d21fa22a3d3aeb2b68784c15f317677644e0b8,170097cb3f6aa6e06129cc78e88b20883f682b0cc092a2a614a8055f29fdf2e3,4.4.1,b20844140bf38543349552341212609fa18b24b1,1.9.2,258b50565b322d9f5bafd9df9b822c80ca09a847,175a8fec6ae4a05495f342d4f78b54f7d44561b9a3f7c47a379eef2dbfef447b,2023,300,2025,0.25305723465253604,ok,,ok,,False,withheld_day_nrmse,False,0;1;3;10;30;100;300;1000
Reconstruction_Analysis_Contract_v1.0.1,a168e38c80ef247ff1ff033c80833403cc13a2da,False,93aec2a9dc2bfc56b439787498d21fa22a3d3aeb2b68784c15f317677644e0b8,170097cb3f6aa6e06129cc78e88b20883f682b0cc092a2a614a8055f29fdf2e3,4.4.1,b20844140bf38543349552341212609fa18b24b1,1.9.2,258b50565b322d9f5bafd9df9b822c80ca09a847,175a8fec6ae4a05495f342d4f78b54f7d44561b9a3f7c47a379eef2dbfef447b,2023,1000,2019,0.26622705121046358,ok,,ok,,False,withheld_day_nrmse,False,0;1;3;10;30;100;300;1000
Reconstruction_Analysis_Contract_v1.0.1,a168e38c80ef247ff1ff033c80833403cc13a2da,False,93aec2a9dc2bfc56b439787498d21fa22a3d3aeb2b68784c15f317677644e0b8,170097cb3f6aa6e06129cc78e88b20883f682b0cc092a2a614a8055f29fdf2e3,4.4.1,b20844140bf38543349552341212609fa18b24b1,1.9.2,258b50565b322d9f5bafd9df9b822c80ca09a847,175a8fec6ae4a05495f342d4f78b54f7d44561b9a3f7c47a379eef2dbfef447b,2023,1000,2020,0.23622269888800163,ok,,ok,,False,withheld_day_nrmse,False,0;1;3;10;30;100;300;1000
Reconstruction_Analysis_Contract_v1.0.1,a168e38c80ef247ff1ff033c80833403cc13a2da,False,93aec2a9dc2bfc56b439787498d21fa22a3d3aeb2b68784c15f317677644e0b8,170097cb3f6aa6e06129cc78e88b20883f682b0cc092a2a614a8055f29fdf2e3,4.4.1,b20844140bf38543349552341212609fa18b24b1,1.9.2,258b50565b322d9f5bafd9df9b822c80ca09a847,175a8fec6ae4a05495f342d4f78b54f7d44561b9a3f7c47a379eef2dbfef447b,2023,1000,2021,0.16755936413957476,ok,,ok,,False,withheld_day_nrmse,False,0;1;3;10;30;100;300;1000
Reconstruction_Analysis_Contract_v1.0.1,a168e38c80ef247ff1ff033c80833403cc13a2da,False,93aec2a9dc2bfc56b439787498d21fa22a3d3aeb2b68784c15f317677644e0b8,170097cb3f6aa6e06129cc78e88b20883f682b0cc092a2a614a8055f29fdf2e3,4.4.1,b20844140bf38543349552341212609fa18b24b1,1.9.2,258b50565b322d9f5bafd9df9b822c80ca09a847,175a8fec6ae4a05495f342d4f78b54f7d44561b9a3f7c47a379eef2dbfef447b,2023,1000,2022,0.2993584229268571,ok,,ok,,False,withheld_day_nrmse,False,0;1;3;10;30;100;300;1000
Reconstruction_Analysis_Contract_v1.0.1,a168e38c80ef247ff1ff033c80833403cc13a2da,False,93aec2a9dc2bfc56b439787498d21fa22a3d3aeb2b68784c15f317677644e0b8,170097cb3f6aa6e06129cc78e88b20883f682b0cc092a2a614a8055f29fdf2e3,4.4.1,b20844140bf38543349552341212609fa18b24b1,1.9.2,258b50565b322d9f5bafd9df9b822c80ca09a847,175a8fec6ae4a05495f342d4f78b54f7d44561b9a3f7c47a379eef2dbfef447b,2023,1000,2024,0.20968709802390909,ok,,ok,,False,withheld_day_nrmse,False,0;1;3;10;30;100;300;1000
Reconstruction_Analysis_Contract_v1.0.1,a168e38c80ef247ff1ff033c80833403cc13a2da,False,93aec2a9dc2bfc56b439787498d21fa22a3d3aeb2b68784c15f317677644e0b8,170097cb3f6aa6e06129cc78e88b20883f682b0cc092a2a614a8055f29fdf2e3,4.4.1,b20844140bf38543349552341212609fa18b24b1,1.9.2,258b50565b322d9f5bafd9df9b822c80ca09a847,175a8fec6ae4a05495f342d4f78b54f7d44561b9a3f7c47a379eef2dbfef447b,2023,1000,2025,0.25341314765578266,ok,,ok,,False,withheld_day_nrmse,False,0;1;3;10;30;100;300;1000
Reconstruction_Analysis_Contract_v1.0.1,a168e38c80ef247ff1ff033c80833403cc13a2da,False,93aec2a9dc2bfc56b439787498d21fa22a3d3aeb2b68784c15f317677644e0b8,170097cb3f6aa6e06129cc78e88b20883f682b0cc092a2a614a8055f29fdf2e3,4.4.1,b20844140bf38543349552341212609fa18b24b1,1.9.2,258b50565b322d9f5bafd9df9b822c80ca09a847,175a8fec6ae4a05495f342d4f78b54f7d44561b9a3f7c47a379eef2dbfef447b,2024,0,2019,0.281120677633661,ok,,ok,,False,withheld_day_nrmse,False,0;1;3;10;30;100;300;1000
Reconstruction_Analysis_Contract_v1.0.1,a168e38c80ef247ff1ff033c80833403cc13a2da,False,93aec2a9dc2bfc56b439787498d21fa22a3d3aeb2b68784c15f317677644e0b8,170097cb3f6aa6e06129cc78e88b20883f682b0cc092a2a614a8055f29fdf2e3,4.4.1,b20844140bf38543349552341212609fa18b24b1,1.9.2,258b50565b322d9f5bafd9df9b822c80ca09a847,175a8fec6ae4a05495f342d4f78b54f7d44561b9a3f7c47a379eef2dbfef447b,2024,0,2020,0.20615369656776461,ok,,ok,,False,withheld_day_nrmse,False,0;1;3;10;30;100;300;1000
Reconstruction_Analysis_Contract_v1.0.1,a168e38c80ef247ff1ff033c80833403cc13a2da,False,93aec2a9dc2bfc56b439787498d21fa22a3d3aeb2b68784c15f317677644e0b8,170097cb3f6aa6e06129cc78e88b20883f682b0cc092a2a614a8055f29fdf2e3,4.4.1,b20844140bf38543349552341212609fa18b24b1,1.9.2,258b50565b322d9f5bafd9df9b822c80ca09a847,175a8fec6ae4a05495f342d4f78b54f7d44561b9a3f7c47a379eef2dbfef447b,2024,0,2021,0.10814756664044968,ok,,ok,,False,withheld_day_nrmse,False,0;1;3;10;30;100;300;1000
Reconstruction_Analysis_Contract_v1.0.1,a168e38c80ef247ff1ff033c80833403cc13a2da,False,93aec2a9dc2bfc56b439787498d21fa22a3d3aeb2b68784c15f317677644e0b8,170097cb3f6aa6e06129cc78e88b20883f682b0cc092a2a614a8055f29fdf2e3,4.4.1,b20844140bf38543349552341212609fa18b24b1,1.9.2,258b50565b322d9f5bafd9df9b822c80ca09a847,175a8fec6ae4a05495f342d4f78b54f7d44561b9a3f7c47a379eef2dbfef447b,2024,0,2022,0.25228651552337389,ok,,ok,,False,withheld_day_nrmse,False,0;1;3;10;30;100;300;1000
Reconstruction_Analysis_Contract_v1.0.1,a168e38c80ef247ff1ff033c80833403cc13a2da,False,93aec2a9dc2bfc56b439787498d21fa22a3d3aeb2b68784c15f317677644e0b8,170097cb3f6aa6e06129cc78e88b20883f682b0cc092a2a614a8055f29fdf2e3,4.4.1,b20844140bf38543349552341212609fa18b24b1,1.9.2,258b50565b322d9f5bafd9df9b822c80ca09a847,175a8fec6ae4a05495f342d4f78b54f7d44561b9a3f7c47a379eef2dbfef447b,2024,0,2023,0.22149087766429312,ok,,ok,,False,withheld_day_nrmse,False,0;1;3;10;30;100;300;1000
Reconstruction_Analysis_Contract_v1.0.1,a168e38c80ef247ff1ff033c80833403cc13a2da,False,93aec2a9dc2bfc56b439787498d21fa22a3d3aeb2b68784c15f317677644e0b8,170097cb3f6aa6e06129cc78e88b20883f682b0cc092a2a614a8055f29fdf2e3,4.4.1,b20844140bf38543349552341212609fa18b24b1,1.9.2,258b50565b322d9f5bafd9df9b822c80ca09a847,175a8fec6ae4a05495f342d4f78b54f7d44561b9a3f7c47a379eef2dbfef447b,2024,0,2025,0.28706792528958897,ok,,ok,,False,withheld_day_nrmse,False,0;1;3;10;30;100;300;1000
Reconstruction_Analysis_Contract_v1.0.1,a168e38c80ef247ff1ff033c80833403cc13a2da,False,93aec2a9dc2bfc56b439787498d21fa22a3d3aeb2b68784c15f317677644e0b8,170097cb3f6aa6e06129cc78e88b20883f682b0cc092a2a614a8055f29fdf2e3,4.4.1,b20844140bf38543349552341212609fa18b24b1,1.9.2,258b50565b322d9f5bafd9df9b822c80ca09a847,175a8fec6ae4a05495f342d4f78b54f7d44561b9a3f7c47a379eef2dbfef447b,2024,1,2019,0.26989749705256694,ok,,ok,,False,withheld_day_nrmse,False,0;1;3;10;30;100;300;1000
Reconstruction_Analysis_Contract_v1.0.1,a168e38c80ef247ff1ff033c80833403cc13a2da,False,93aec2a9dc2bfc56b439787498d21fa22a3d3aeb2b68784c15f317677644e0b8,170097cb3f6aa6e06129cc78e88b20883f682b0cc092a2a614a8055f29fdf2e3,4.4.1,b20844140bf38543349552341212609fa18b24b1,1.9.2,258b50565b322d9f5bafd9df9b822c80ca09a847,175a8fec6ae4a05495f342d4f78b54f7d44561b9a3f7c47a379eef2dbfef447b,2024,1,2020,0.16460246600977085,ok,,ok,,False,withheld_day_nrmse,False,0;1;3;10;30;100;300;1000
Reconstruction_Analysis_Contract_v1.0.1,a168e38c80ef247ff1ff033c80833403cc13a2da,False,93aec2a9dc2bfc56b439787498d21fa22a3d3aeb2b68784c15f317677644e0b8,170097cb3f6aa6e06129cc78e88b20883f682b0cc092a2a614a8055f29fdf2e3,4.4.1,b20844140bf38543349552341212609fa18b24b1,1.9.2,258b50565b322d9f5bafd9df9b822c80ca09a847,175a8fec6ae4a05495f342d4f78b54f7d44561b9a3f7c47a379eef2dbfef447b,2024,1,2021,0.091485907490013299,ok,,ok,,False,withheld_day_nrmse,False,0;1;3;10;30;100;300;1000
Reconstruction_Analysis_Contract_v1.0.1,a168e38c80ef247ff1ff033c80833403cc13a2da,False,93aec2a9dc2bfc56b439787498d21fa22a3d3aeb2b68784c15f317677644e0b8,170097cb3f6aa6e06129cc78e88b20883f682b0cc092a2a614a8055f29fdf2e3,4.4.1,b20844140bf38543349552341212609fa18b24b1,1.9.2,258b50565b322d9f5bafd9df9b822c80ca09a847,175a8fec6ae4a05495f342d4f78b54f7d44561b9a3f7c47a379eef2dbfef447b,2024,1,2022,0.2640727338764548,ok,,ok,,False,withheld_day_nrmse,False,0;1;3;10;30;100;300;1000
Reconstruction_Analysis_Contract_v1.0.1,a168e38c80ef247ff1ff033c80833403cc13a2da,False,93aec2a9dc2bfc56b439787498d21fa22a3d3aeb2b68784c15f317677644e0b8,170097cb3f6aa6e06129cc78e88b20883f682b0cc092a2a614a8055f29fdf2e3,4.4.1,b20844140bf38543349552341212609fa18b24b1,1.9.2,258b50565b322d9f5bafd9df9b822c80ca09a847,175a8fec6ae4a05495f342d4f78b54f7d44561b9a3f7c47a379eef2dbfef447b,2024,1,2023,0.21339945198362215,ok,,ok,,False,withheld_day_nrmse,False,0;1;3;10;30;100;300;1000
Reconstruction_Analysis_Contract_v1.0.1,a168e38c80ef247ff1ff033c80833403cc13a2da,False,93aec2a9dc2bfc56b439787498d21fa22a3d3aeb2b68784c15f317677644e0b8,170097cb3f6aa6e06129cc78e88b20883f682b0cc092a2a614a8055f29fdf2e3,4.4.1,b20844140bf38543349552341212609fa18b24b1,1.9.2,258b50565b322d9f5bafd9df9b822c80ca09a847,175a8fec6ae4a05495f342d4f78b54f7d44561b9a3f7c47a379eef2dbfef447b,2024,1,2025,0.28136147989503713,ok,,ok,,False,withheld_day_nrmse,False,0;1;3;10;30;100;300;1000
Reconstruction_Analysis_Contract_v1.0.1,a168e38c80ef247ff1ff033c80833403cc13a2da,False,93aec2a9dc2bfc56b439787498d21fa22a3d3aeb2b68784c15f317677644e0b8,170097cb3f6aa6e06129cc78e88b20883f682b0cc092a2a614a8055f29fdf2e3,4.4.1,b20844140bf38543349552341212609fa18b24b1,1.9.2,258b50565b322d9f5bafd9df9b822c80ca09a847,175a8fec6ae4a05495f342d4f78b54f7d44561b9a3f7c47a379eef2dbfef447b,2024,3,2019,0.26501538381134665,ok,,ok,,False,withheld_day_nrmse,False,0;1;3;10;30;100;300;1000
Reconstruction_Analysis_Contract_v1.0.1,a168e38c80ef247ff1ff033c80833403cc13a2da,False,93aec2a9dc2bfc56b439787498d21fa22a3d3aeb2b68784c15f317677644e0b8,170097cb3f6aa6e06129cc78e88b20883f682b0cc092a2a614a8055f29fdf2e3,4.4.1,b20844140bf38543349552341212609fa18b24b1,1.9.2,258b50565b322d9f5bafd9df9b822c80ca09a847,175a8fec6ae4a05495f342d4f78b54f7d44561b9a3f7c47a379eef2dbfef447b,2024,3,2020,0.15906239851671819,ok,,ok,,False,withheld_day_nrmse,False,0;1;3;10;30;100;300;1000
Reconstruction_Analysis_Contract_v1.0.1,a168e38c80ef247ff1ff033c80833403cc13a2da,False,93aec2a9dc2bfc56b439787498d21fa22a3d3aeb2b68784c15f317677644e0b8,170097cb3f6aa6e06129cc78e88b20883f682b0cc092a2a614a8055f29fdf2e3,4.4.1,b20844140bf38543349552341212609fa18b24b1,1.9.2,258b50565b322d9f5bafd9df9b822c80ca09a847,175a8fec6ae4a05495f342d4f78b54f7d44561b9a3f7c47a379eef2dbfef447b,2024,3,2021,0.090087160918174591,ok,,ok,,False,withheld_day_nrmse,False,0;1;3;10;30;100;300;1000
Reconstruction_Analysis_Contract_v1.0.1,a168e38c80ef247ff1ff033c80833403cc13a2da,False,93aec2a9dc2bfc56b439787498d21fa22a3d3aeb2b68784c15f317677644e0b8,170097cb3f6aa6e06129cc78e88b20883f682b0cc092a2a614a8055f29fdf2e3,4.4.1,b20844140bf38543349552341212609fa18b24b1,1.9.2,258b50565b322d9f5bafd9df9b822c80ca09a847,175a8fec6ae4a05495f342d4f78b54f7d44561b9a3f7c47a379eef2dbfef447b,2024,3,2022,0.27337374720396013,ok,,ok,,False,withheld_day_nrmse,False,0;1;3;10;30;100;300;1000
Reconstruction_Analysis_Contract_v1.0.1,a168e38c80ef247ff1ff033c80833403cc13a2da,False,93aec2a9dc2bfc56b439787498d21fa22a3d3aeb2b68784c15f317677644e0b8,170097cb3f6aa6e06129cc78e88b20883f682b0cc092a2a614a8055f29fdf2e3,4.4.1,b20844140bf38543349552341212609fa18b24b1,1.9.2,258b50565b322d9f5bafd9df9b822c80ca09a847,175a8fec6ae4a05495f342d4f78b54f7d44561b9a3f7c47a379eef2dbfef447b,2024,3,2023,0.2066303511929744,ok,,ok,,False,withheld_day_nrmse,False,0;1;3;10;30;100;300;1000
Reconstruction_Analysis_Contract_v1.0.1,a168e38c80ef247ff1ff033c80833403cc13a2da,False,93aec2a9dc2bfc56b439787498d21fa22a3d3aeb2b68784c15f317677644e0b8,170097cb3f6aa6e06129cc78e88b20883f682b0cc092a2a614a8055f29fdf2e3,4.4.1,b20844140bf38543349552341212609fa18b24b1,1.9.2,258b50565b322d9f5bafd9df9b822c80ca09a847,175a8fec6ae4a05495f342d4f78b54f7d44561b9a3f7c47a379eef2dbfef447b,2024,3,2025,0.27561378129483372,ok,,ok,,False,withheld_day_nrmse,False,0;1;3;10;30;100;300;1000
Reconstruction_Analysis_Contract_v1.0.1,a168e38c80ef247ff1ff033c80833403cc13a2da,False,93aec2a9dc2bfc56b439787498d21fa22a3d3aeb2b68784c15f317677644e0b8,170097cb3f6aa6e06129cc78e88b20883f682b0cc092a2a614a8055f29fdf2e3,4.4.1,b20844140bf38543349552341212609fa18b24b1,1.9.2,258b50565b322d9f5bafd9df9b822c80ca09a847,175a8fec6ae4a05495f342d4f78b54f7d44561b9a3f7c47a379eef2dbfef447b,2024,10,2019,0.26186729250703922,ok,,ok,,False,withheld_day_nrmse,False,0;1;3;10;30;100;300;1000
Reconstruction_Analysis_Contract_v1.0.1,a168e38c80ef247ff1ff033c80833403cc13a2da,False,93aec2a9dc2bfc56b439787498d21fa22a3d3aeb2b68784c15f317677644e0b8,170097cb3f6aa6e06129cc78e88b20883f682b0cc092a2a614a8055f29fdf2e3,4.4.1,b20844140bf38543349552341212609fa18b24b1,1.9.2,258b50565b322d9f5bafd9df9b822c80ca09a847,175a8fec6ae4a05495f342d4f78b54f7d44561b9a3f7c47a379eef2dbfef447b,2024,10,2020,0.16533140342165947,ok,,ok,,False,withheld_day_nrmse,False,0;1;3;10;30;100;300;1000
Reconstruction_Analysis_Contract_v1.0.1,a168e38c80ef247ff1ff033c80833403cc13a2da,False,93aec2a9dc2bfc56b439787498d21fa22a3d3aeb2b68784c15f317677644e0b8,170097cb3f6aa6e06129cc78e88b20883f682b0cc092a2a614a8055f29fdf2e3,4.4.1,b20844140bf38543349552341212609fa18b24b1,1.9.2,258b50565b322d9f5bafd9df9b822c80ca09a847,175a8fec6ae4a05495f342d4f78b54f7d44561b9a3f7c47a379eef2dbfef447b,2024,10,2021,0.1014468096861455,ok,,ok,,False,withheld_day_nrmse,False,0;1;3;10;30;100;300;1000
Reconstruction_Analysis_Contract_v1.0.1,a168e38c80ef247ff1ff033c80833403cc13a2da,False,93aec2a9dc2bfc56b439787498d21fa22a3d3aeb2b68784c15f317677644e0b8,170097cb3f6aa6e06129cc78e88b20883f682b0cc092a2a614a8055f29fdf2e3,4.4.1,b20844140bf38543349552341212609fa18b24b1,1.9.2,258b50565b322d9f5bafd9df9b822c80ca09a847,175a8fec6ae4a05495f342d4f78b54f7d44561b9a3f7c47a379eef2dbfef447b,2024,10,2022,0.27992976781082851,ok,,ok,,False,withheld_day_nrmse,False,0;1;3;10;30;100;300;1000
Reconstruction_Analysis_Contract_v1.0.1,a168e38c80ef247ff1ff033c80833403cc13a2da,False,93aec2a9dc2bfc56b439787498d21fa22a3d3aeb2b68784c15f317677644e0b8,170097cb3f6aa6e06129cc78e88b20883f682b0cc092a2a614a8055f29fdf2e3,4.4.1,b20844140bf38543349552341212609fa18b24b1,1.9.2,258b50565b322d9f5bafd9df9b822c80ca09a847,175a8fec6ae4a05495f342d4f78b54f7d44561b9a3f7c47a379eef2dbfef447b,2024,10,2023,0.1972956847045749,ok,,ok,,False,withheld_day_nrmse,False,0;1;3;10;30;100;300;1000
Reconstruction_Analysis_Contract_v1.0.1,a168e38c80ef247ff1ff033c80833403cc13a2da,False,93aec2a9dc2bfc56b439787498d21fa22a3d3aeb2b68784c15f317677644e0b8,170097cb3f6aa6e06129cc78e88b20883f682b0cc092a2a614a8055f29fdf2e3,4.4.1,b20844140bf38543349552341212609fa18b24b1,1.9.2,258b50565b322d9f5bafd9df9b822c80ca09a847,175a8fec6ae4a05495f342d4f78b54f7d44561b9a3f7c47a379eef2dbfef447b,2024,10,2025,0.26769766622592084,ok,,ok,,False,withheld_day_nrmse,False,0;1;3;10;30;100;300;1000
Reconstruction_Analysis_Contract_v1.0.1,a168e38c80ef247ff1ff033c80833403cc13a2da,False,93aec2a9dc2bfc56b439787498d21fa22a3d3aeb2b68784c15f317677644e0b8,170097cb3f6aa6e06129cc78e88b20883f682b0cc092a2a614a8055f29fdf2e3,4.4.1,b20844140bf38543349552341212609fa18b24b1,1.9.2,258b50565b322d9f5bafd9df9b822c80ca09a847,175a8fec6ae4a05495f342d4f78b54f7d44561b9a3f7c47a379eef2dbfef447b,2024,30,2019,0.26043663144078683,ok,,ok,,False,withheld_day_nrmse,False,0;1;3;10;30;100;300;1000
Reconstruction_Analysis_Contract_v1.0.1,a168e38c80ef247ff1ff033c80833403cc13a2da,False,93aec2a9dc2bfc56b439787498d21fa22a3d3aeb2b68784c15f317677644e0b8,170097cb3f6aa6e06129cc78e88b20883f682b0cc092a2a614a8055f29fdf2e3,4.4.1,b20844140bf38543349552341212609fa18b24b1,1.9.2,258b50565b322d9f5bafd9df9b822c80ca09a847,175a8fec6ae4a05495f342d4f78b54f7d44561b9a3f7c47a379eef2dbfef447b,2024,30,2020,0.17448193198104761,ok,,ok,,False,withheld_day_nrmse,False,0;1;3;10;30;100;300;1000
Reconstruction_Analysis_Contract_v1.0.1,a168e38c80ef247ff1ff033c80833403cc13a2da,False,93aec2a9dc2bfc56b439787498d21fa22a3d3aeb2b68784c15f317677644e0b8,170097cb3f6aa6e06129cc78e88b20883f682b0cc092a2a614a8055f29fdf2e3,4.4.1,b20844140bf38543349552341212609fa18b24b1,1.9.2,258b50565b322d9f5bafd9df9b822c80ca09a847,175a8fec6ae4a05495f342d4f78b54f7d44561b9a3f7c47a379eef2dbfef447b,2024,30,2021,0.1205562417933389,ok,,ok,,False,withheld_day_nrmse,False,0;1;3;10;30;100;300;1000
Reconstruction_Analysis_Contract_v1.0.1,a168e38c80ef247ff1ff033c80833403cc13a2da,False,93aec2a9dc2bfc56b439787498d21fa22a3d3aeb2b68784c15f317677644e0b8,170097cb3f6aa6e06129cc78e88b20883f682b0cc092a2a614a8055f29fdf2e3,4.4.1,b20844140bf38543349552341212609fa18b24b1,1.9.2,258b50565b322d9f5bafd9df9b822c80ca09a847,175a8fec6ae4a05495f342d4f78b54f7d44561b9a3f7c47a379eef2dbfef447b,2024,30,2022,0.28014343240361561,ok,,ok,,False,withheld_day_nrmse,False,0;1;3;10;30;100;300;1000
Reconstruction_Analysis_Contract_v1.0.1,a168e38c80ef247ff1ff033c80833403cc13a2da,False,93aec2a9dc2bfc56b439787498d21fa22a3d3aeb2b68784c15f317677644e0b8,170097cb3f6aa6e06129cc78e88b20883f682b0cc092a2a614a8055f29fdf2e3,4.4.1,b20844140bf38543349552341212609fa18b24b1,1.9.2,258b50565b322d9f5bafd9df9b822c80ca09a847,175a8fec6ae4a05495f342d4f78b54f7d44561b9a3f7c47a379eef2dbfef447b,2024,30,2023,0.18726913067730439,ok,,ok,,False,withheld_day_nrmse,False,0;1;3;10;30;100;300;1000
Reconstruction_Analysis_Contract_v1.0.1,a168e38c80ef247ff1ff033c80833403cc13a2da,False,93aec2a9dc2bfc56b439787498d21fa22a3d3aeb2b68784c15f317677644e0b8,170097cb3f6aa6e06129cc78e88b20883f682b0cc092a2a614a8055f29fdf2e3,4.4.1,b20844140bf38543349552341212609fa18b24b1,1.9.2,258b50565b322d9f5bafd9df9b822c80ca09a847,175a8fec6ae4a05495f342d4f78b54f7d44561b9a3f7c47a379eef2dbfef447b,2024,30,2025,0.26019056832532605,ok,,ok,,False,withheld_day_nrmse,False,0;1;3;10;30;100;300;1000
